,Team Name,Indicator Name,Year,Value,Team,year,SRS Rank,Division,Conference,League Win Ratio,Regular Season Rank,Final Rank,Age,Wins,Losses,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,oeFG%,oTOV%,oORB%,oFT/FGA,deFG%,dTOV%,dDRB%,dFT/FGA,Arena,Attendance,Primary Color,Secondary Color
6196,Chicago Bulls,oeFG%,2016,0.487,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6197,Chicago Bulls,oTOV%,2016,12.6,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6198,Chicago Bulls,oORB%,2016,24.5,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6199,Chicago Bulls,oFT/FGA,2016,0.189,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6200,Chicago Bulls,deFG%,2016,0.485,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6201,Chicago Bulls,dTOV%,2016,10.7,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6202,Chicago Bulls,dDRB%,2016,74.9,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6203,Chicago Bulls,dFT/FGA,2016,0.182,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6204,Chicago Bulls,Arena,2016,United Center,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6205,Chicago Bulls,Attendance,2016,894659,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6206,Chicago Bulls,Primary Color,2016,#BC032B,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6207,Chicago Bulls,Secondary Color,2016,#000000,Chicago Bulls,2016,18,East,Central,0.512,14,17,27.6,42,40,37,45,-1.48,0.01,-1.46,105,106.5,95.7,0.24,0.244,0.526,0.487,12.6,24.5,0.189,0.485,10.7,74.9,0.182,United Center,894659,#BC032B,#000000
6208,Memphis Grizzlies,SRS Rank,2016,20,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6209,Memphis Grizzlies,Division,2016,West,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6210,Memphis Grizzlies,Conference,2016,Southwest,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6211,Memphis Grizzlies,League Win Ratio,2016,0.512,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6212,Memphis Grizzlies,Regular Season Rank,2016,15,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6213,Memphis Grizzlies,Final Rank,2016,15,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6214,Memphis Grizzlies,Age,2016,30.5,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6215,Memphis Grizzlies,Wins,2016,42,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6216,Memphis Grizzlies,Losses,2016,40,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6217,Memphis Grizzlies,PW,2016,35,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6218,Memphis Grizzlies,PL,2016,47,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6219,Memphis Grizzlies,MOV,2016,-2.24,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6220,Memphis Grizzlies,SOS,2016,0.11,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6221,Memphis Grizzlies,SRS,2016,-2.14,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6222,Memphis Grizzlies,ORtg,2016,105.4,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6223,Memphis Grizzlies,DRtg,2016,107.8,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6224,Memphis Grizzlies,Pace,2016,93.3,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6225,Memphis Grizzlies,FTr,2016,0.295,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6226,Memphis Grizzlies,3PAr,2016,0.222,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6227,Memphis Grizzlies,TS%,2016,0.524,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6228,Memphis Grizzlies,oeFG%,2016,0.477,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6229,Memphis Grizzlies,oTOV%,2016,12.3,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6230,Memphis Grizzlies,oORB%,2016,25.3,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6231,Memphis Grizzlies,oFT/FGA,2016,0.231,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6232,Memphis Grizzlies,deFG%,2016,0.518,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6233,Memphis Grizzlies,dTOV%,2016,15.2,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6234,Memphis Grizzlies,dDRB%,2016,75.1,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6235,Memphis Grizzlies,dFT/FGA,2016,0.251,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6236,Memphis Grizzlies,Arena,2016,FedEx Forum,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6237,Memphis Grizzlies,Attendance,2016,701894,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6238,Memphis Grizzlies,Primary Color,2016,#23375B,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6239,Memphis Grizzlies,Secondary Color,2016,#6189B9,Memphis Grizzlies,2016,20,West,Southwest,0.512,15,15,30.5,42,40,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,0.295,0.222,0.524,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,FedEx Forum,701894,#23375B,#6189B9
6240,Dallas Mavericks,SRS Rank,2016,16,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6241,Dallas Mavericks,Division,2016,West,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6242,Dallas Mavericks,Conference,2016,Southwest,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6243,Dallas Mavericks,League Win Ratio,2016,0.512,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6244,Dallas Mavericks,Regular Season Rank,2016,16,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6245,Dallas Mavericks,Final Rank,2016,14,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6246,Dallas Mavericks,Age,2016,30.3,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6247,Dallas Mavericks,Wins,2016,42,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6248,Dallas Mavericks,Losses,2016,40,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6249,Dallas Mavericks,PW,2016,40,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6250,Dallas Mavericks,PL,2016,42,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6251,Dallas Mavericks,MOV,2016,-0.3,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6252,Dallas Mavericks,SOS,2016,0.29,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6253,Dallas Mavericks,SRS,2016,-0.02,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6254,Dallas Mavericks,ORtg,2016,106.7,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6255,Dallas Mavericks,DRtg,2016,107,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6256,Dallas Mavericks,Pace,2016,94.3,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6257,Dallas Mavericks,FTr,2016,0.265,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6258,Dallas Mavericks,3PAr,2016,0.339,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6259,Dallas Mavericks,TS%,2016,0.544,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6260,Dallas Mavericks,oeFG%,2016,0.502,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6261,Dallas Mavericks,oTOV%,2016,12,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6262,Dallas Mavericks,oORB%,2016,20.6,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6263,Dallas Mavericks,oFT/FGA,2016,0.211,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6264,Dallas Mavericks,deFG%,2016,0.504,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6265,Dallas Mavericks,dTOV%,2016,12.8,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6266,Dallas Mavericks,dDRB%,2016,76.2,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6267,Dallas Mavericks,dFT/FGA,2016,0.198,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6268,Dallas Mavericks,Arena,2016,American Airlines Center,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6269,Dallas Mavericks,Attendance,2016,825901,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6270,Dallas Mavericks,Primary Color,2016,#1061AC,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6271,Dallas Mavericks,Secondary Color,2016,#C4CED4,Dallas Mavericks,2016,16,West,Southwest,0.512,16,14,30.3,42,40,40,42,-0.3,0.29,-0.02,106.7,107,94.3,0.265,0.339,0.544,0.502,12,20.6,0.211,0.504,12.8,76.2,0.198,American Airlines Center,825901,#1061AC,#C4CED4
6272,Washington Wizards,SRS Rank,2016,17,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6273,Washington Wizards,Division,2016,East,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6274,Washington Wizards,Conference,2016,Southeast,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6275,Washington Wizards,League Win Ratio,2016,0.5,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6276,Washington Wizards,Regular Season Rank,2016,17,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6277,Washington Wizards,Final Rank,2016,18,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6278,Washington Wizards,Age,2016,27.3,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6279,Washington Wizards,Wins,2016,41,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6280,Washington Wizards,Losses,2016,41,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6281,Washington Wizards,PW,2016,40,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6282,Washington Wizards,PL,2016,42,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
6283,Washington Wizards,MOV,2016,-0.5,Washington Wizards,2016,17,East,Southeast,0.5,17,18,27.3,41,41,40,42,-0.5,0,-0.5,105.3,105.8,98.5,0.263,0.282,0.544,0.511,13.1,20.6,0.192,0.515,14.6,77.7,0.218,Verizon Center,725426,#E51837,#002A5C
