,Team,Indicator Name,Year,Value
2882,Miami Heat,Conference,2013,Southeast
2883,Miami Heat,League Win Ratio,2013,0.805
2884,Miami Heat,League Rank,2013,1
2885,Miami Heat,Final Rank,2013,1
2886,Miami Heat,Age,2013,30.3
2887,Miami Heat,W,2013,66
2888,Miami Heat,L,2013,16
2889,Miami Heat,PW,2013,62
2890,Miami Heat,PL,2013,20
2891,Miami Heat,MOV,2013,7.87
2892,Miami Heat,SOS,2013,-0.84
2893,Miami Heat,SRS,2013,7.03
2894,Miami Heat,ORtg,2013,112.3
2895,Miami Heat,DRtg,2013,103.7
2896,Miami Heat,Pace,2013,90.7
2897,Miami Heat,FTr,2013,0.297
2898,Miami Heat,3PAr,2013,0.285
2899,Miami Heat,TS%,2013,0.588
2900,Miami Heat,eFG%,2013,0.552
2901,Miami Heat,TOV%,2013,13.7
2902,Miami Heat,ORB%,2013,22.2
2903,Miami Heat,FT/FGA,2013,0.224
2904,Miami Heat,eFG%,2013,0.487
2905,Miami Heat,TOV%,2013,14.8
2906,Miami Heat,DRB%,2013,73
2907,Miami Heat,FT/FGA,2013,0.2
2908,Miami Heat,Arena,2013,AmericanAirlines Arena
2909,Miami Heat,Attendance,2013,819290
2910,Miami Heat,Primary Color,2013,#BF2F38
2911,Miami Heat,Secondary Color,2013,#F59814
2912,Oklahoma City Thunder,Rk,2013,1
2913,Oklahoma City Thunder,Division,2013,West
2914,Oklahoma City Thunder,Conference,2013,Northwest
2915,Oklahoma City Thunder,League Win Ratio,2013,0.732
2916,Oklahoma City Thunder,League Rank,2013,2
2917,Oklahoma City Thunder,Final Rank,2013,5
2918,Oklahoma City Thunder,Age,2013,26
2919,Oklahoma City Thunder,W,2013,60
2920,Oklahoma City Thunder,L,2013,22
2921,Oklahoma City Thunder,PW,2013,64
2922,Oklahoma City Thunder,PL,2013,18
2923,Oklahoma City Thunder,MOV,2013,9.21
2924,Oklahoma City Thunder,SOS,2013,-0.06
2925,Oklahoma City Thunder,SRS,2013,9.15
2926,Oklahoma City Thunder,ORtg,2013,112.4
2927,Oklahoma City Thunder,DRtg,2013,102.6
2928,Oklahoma City Thunder,Pace,2013,93.3
2929,Oklahoma City Thunder,FTr,2013,0.338
2930,Oklahoma City Thunder,3PAr,2013,0.244
2931,Oklahoma City Thunder,TS%,2013,0.58
2932,Oklahoma City Thunder,eFG%,2013,0.527
2933,Oklahoma City Thunder,TOV%,2013,14.4
2934,Oklahoma City Thunder,ORB%,2013,26.7
2935,Oklahoma City Thunder,FT/FGA,2013,0.28
2936,Oklahoma City Thunder,eFG%,2013,0.469
2937,Oklahoma City Thunder,TOV%,2013,13.5
2938,Oklahoma City Thunder,DRB%,2013,73.4
2939,Oklahoma City Thunder,FT/FGA,2013,0.197
2940,Oklahoma City Thunder,Arena,2013,Chesapeake Energy Arena
2941,Oklahoma City Thunder,Attendance,2013,746323
2942,Oklahoma City Thunder,Primary Color,2013,#1E3160
2943,Oklahoma City Thunder,Secondary Color,2013,#F05333
2944,San Antonio Spurs,Rk,2013,3
2945,San Antonio Spurs,Division,2013,West
2946,San Antonio Spurs,Conference,2013,Southwest
2947,San Antonio Spurs,League Win Ratio,2013,0.707
2948,San Antonio Spurs,League Rank,2013,3
2949,San Antonio Spurs,Final Rank,2013,2
2950,San Antonio Spurs,Age,2013,28.6
2951,San Antonio Spurs,W,2013,58
2952,San Antonio Spurs,L,2013,24
2953,San Antonio Spurs,PW,2013,58
2954,San Antonio Spurs,PL,2013,24
2955,San Antonio Spurs,MOV,2013,6.4
2956,San Antonio Spurs,SOS,2013,0.27
2957,San Antonio Spurs,SRS,2013,6.67
2958,San Antonio Spurs,ORtg,2013,108.3
2959,San Antonio Spurs,DRtg,2013,101.6
2960,San Antonio Spurs,Pace,2013,94.2
2961,San Antonio Spurs,FTr,2013,0.258
2962,San Antonio Spurs,3PAr,2013,0.264
2963,San Antonio Spurs,TS%,2013,0.568
2964,San Antonio Spurs,eFG%,2013,0.531
2965,San Antonio Spurs,TOV%,2013,14
2966,San Antonio Spurs,ORB%,2013,20.5
2967,San Antonio Spurs,FT/FGA,2013,0.204
2968,San Antonio Spurs,eFG%,2013,0.48
2969,San Antonio Spurs,TOV%,2013,13.7
2970,San Antonio Spurs,DRB%,2013,74.9
2971,San Antonio Spurs,FT/FGA,2013,0.179
2972,San Antonio Spurs,Arena,2013,AT&T Center
2973,San Antonio Spurs,Attendance,2013,755700
2974,San Antonio Spurs,Primary Color,2013,#84888B
2975,San Antonio Spurs,Secondary Color,2013,#000000
2976,Denver Nuggets,Rk,2013,5
2977,Denver Nuggets,Division,2013,West
2978,Denver Nuggets,Conference,2013,Northwest
2979,Denver Nuggets,League Win Ratio,2013,0.695
2980,Denver Nuggets,League Rank,2013,4
2981,Denver Nuggets,Final Rank,2013,9
2982,Denver Nuggets,Age,2013,26.1
2983,Denver Nuggets,W,2013,57
2984,Denver Nuggets,L,2013,25
2985,Denver Nuggets,PW,2013,55
2986,Denver Nuggets,PL,2013,27
2987,Denver Nuggets,MOV,2013,5.09
2988,Denver Nuggets,SOS,2013,0.28
2989,Denver Nuggets,SRS,2013,5.37
2990,Denver Nuggets,ORtg,2013,110.4
2991,Denver Nuggets,DRtg,2013,105.1
2992,Denver Nuggets,Pace,2013,95.1
2993,Denver Nuggets,FTr,2013,0.308
2994,Denver Nuggets,3PAr,2013,0.217
2995,Denver Nuggets,TS%,2013,0.549
2996,Denver Nuggets,eFG%,2013,0.515
2997,Denver Nuggets,TOV%,2013,13.6
2998,Denver Nuggets,ORB%,2013,31.4
2999,Denver Nuggets,FT/FGA,2013,0.216
3000,Denver Nuggets,eFG%,2013,0.493
3001,Denver Nuggets,TOV%,2013,14.3
3002,Denver Nuggets,DRB%,2013,71.8
3003,Denver Nuggets,FT/FGA,2013,0.193
3004,Denver Nuggets,Arena,2013,Pepsi Center
3005,Denver Nuggets,Attendance,2013,730616
3006,Denver Nuggets,Primary Color,2013,#FDB827
3007,Denver Nuggets,Secondary Color,2013,#4B90CD
3008,Los Angeles Clippers,Rk,2013,4
3009,Los Angeles Clippers,Division,2013,West
